Datetime,Tweet Id,Username,Like Count,Display Name,Text_lemmatized
2021-02-12 23:19:37+00:00,1360367987203661830,VBSO,3,VB Sheriff's Office,"['scam', 'alert', 'scam', 'virginiabeach', 'covid19', 'covidvaccine', 'vaccinatevb', 'httpstco1ztqdh5rng']"
2021-02-12 23:19:34+00:00,1360367975149301761,memorialhermann,0,Memorial Hermann,"['mrskeithkhs', '12', 'due', 'anticipated', 'severe', 'weather', 'houston', 'area', 'memorial', 'hermann', 'cancelled', 'feb', '15', 'covid19', 'vaccine', 'drivethru', 'clinic', 'nrg', 'park', 'ensure', 'safety', 'staff', 'volunteer', 'vaccinated']"
2021-02-12 23:19:33+00:00,1360367973505130498,allyweiss,5,Ally Weiss,"['side', 'effect', 'second', 'covid', 'vaccine', 'period', 'dehydrated', 'drinking', 'coffee', 'diet', 'coke', 'today', 'world', 'may', 'never', 'know']"
2021-02-12 23:19:29+00:00,1360367952873353217,triplejabbed,0,Ana D,"['despite', 'bolsonaros', 'antivaccine', 'speech', 'president', 'mother', 'immunized', 'covid', 'keeping', 'quiet', 'course', 'httpstcolrl9ytcvfk']"
2021-02-12 23:19:27+00:00,1360367948062363653,squirebrocoRN,9,brocoRN,"['covid', 'vaccine', '2', 'tested', 'positive', 'covid', 'help', 'end', 'pandemic', 'httpstco3smajssdos']"
2021-02-12 23:19:27+00:00,1360367947361968132,m1clough,0,Michael’s Trunk,"['covid', '19', 'death', 'rate', 'last', 'year', 'physiology', 'moved', 'shock', 'acceptance', 'vaccine', 'hope', 'covid', 'family', 'forgotten', 'failure', 'govt', 'protect', 'people', 'httpstcody3oqulyic']"
2021-02-12 23:19:27+00:00,1360367946489561091,mashpotadoughs,1,mashpotadoughs,"['wish', 'weed', 'dealer', 'sold', 'covid', 'vaccine']"
2021-02-12 23:19:14+00:00,1360367890571091968,FatGuynaLtlCoat,0,Fat Guy,"['there', 'going', 'point', 'everyone', 'want', 'vaccine', 'one', 'people', 'still', 'dying', 'covid', 'kind', 'obligation', 'point']"
2021-02-12 23:19:06+00:00,1360367859344498689,mallerim515,0,M💗lly,"['administered', 'covid', 'vaccine', 'day', 'proud', 'contributing', 'history']"
2021-02-12 23:19:06+00:00,1360367858442776577,clarke_clarkej8,0,Jenny Clarke,"['bunker_boris', 'colsmal', 'scottories', 'isnt', '120000', 'dead', 'england', 'thats', 'uk', 'total', 'care', 'home', 'vaccinated', 'vaccine', 'take', '21', 'day', 'get', 'form', 'immunity', 'got', 'covid', 'vaccine', '21', 'day', 'wouldnt', 'helped', 'ignorance', 'astounding']"
2021-02-12 23:19:04+00:00,1360367851664736261,DearWanderlust,1,Dear Wanderlust™,"['here', 'travel', 'might', 'look', 'like', 'covid19', 'vaccine', 'rollout', 'according', 'expert', 'httpstcoesqthdtlqo', 'wanderlust', 'httpstcokvsllc631o']"
2021-02-12 23:19:01+00:00,1360367836489777153,BillyCorben,38,Billy Corben,"['miamidade', 'mayordaniellas', 'covid', 'website', 'today', 'available', 'english', 'offered', '430', 'people', 'vaccine', 'appointment', 'told', 'mistake', 'becausemiami', 'httpstcozsry3mqcdq', 'httpstcohdgpfpron9']"
2021-02-12 23:18:54+00:00,1360367809209880576,coinmkr,0,Seashells,"['chrislhayes', 'pls', 'tell', 'im', 'line', 'covidvaccine', 'moderna', 'cv']"
2021-02-12 23:18:50+00:00,1360367791082242048,bdurette,0,Brandon DuRette,"['anyone', 'used', 'upwork', 'mechanical', 'turk', 'create', 'covid', 'vaccine', 'appointment', 'booking', 'service', 'yet']"
2021-02-12 23:18:48+00:00,1360367783167598596,JasonRaven_,3,Jason Raven,"['distributing', 'ppe', 'covid19', 'testing', 'lending', 'hand', 'busy', 'hospital', 'assisting', 'food', 'pantry', 'administering', 'vaccine', 'scnationalguard', 'played', 'big', 'role', 'state', 'response', 'pandemic', 'httpstcosvaor6wrdi']"
2021-02-12 23:18:41+00:00,1360367755237548038,emmjade,0,emmjade,"['js49', 'deemadigan', 'scottmorrisonmp', 'reduces', 'chance', 'getting', 'covid', 'lot', 'reduces', 'chance', 'dying', 'lot', 'evidence', 'vaccine', 'dangerous', 'old', 'people', 'pathogenic', 'priming', 'opposite', 'result', 'seen', 'trial', '3', 'positive', 'case', 'australia', 'died']"
2021-02-12 23:18:32+00:00,1360367716184387585,chitoffo___,0,🇮🇳🌈,"['pollincorrect', 'praveen127', 'pcmohanmp', 'drsjaishankar', 'meaindia', 'mos_mea', 'amritabhinder', 'sureshnakhua', 'sanjeevsanyal', 'khushsundar', 'annamalai_k', 'suryahsg', 'sanghaviharsh', 'usa', 'manufacturing', '47', 'million', 'dos', 'covid', 'vaccine', 'india', 'largest', 'manufacturer', 'overall', 'vaccine', '70', 'vaccine', 'world', 'wide', 'used', 'manufactured', 'india']"
2021-02-12 23:18:26+00:00,1360367689940807681,TanjaBueltmann,544,Prof Tanja Bueltmann,"['want', 'another', '100k', 'death', 'want', 'overwhelm', 'nh', 'want', 'cycle', 'lockdown', 'lockdown', 'want', '10', '1000', 'incl', 'child', 'long', 'covid', 'want', 'mutation', 'hence', 'increase', 'risk', 'vaccine', 'working', 'go', 'httpstcoaqakdcagfn']"
2021-02-12 23:18:26+00:00,1360367689001275393,gusvanhorn,1,Gus Van Horn,"['yourre', 'worried', 'antibodydependent', 'enhancement', 'covid', 'vaccine', 'derek', 'lowe', 'covered', 'httpstco9925xo3dhz']"
2021-02-12 23:18:24+00:00,1360367681753481218,KaylynKluck,1,Kaylyn Kluck,"['teacher', 'across', 'sullivan', 'county', 'able', 'receive', 'first', 'dose', 'covid19', 'vaccine', 'friday', 'official', 'hope', 'shot', 'mean', 'keeping', 'school', 'open', 'teacher', 'quarantine', 'httpstcoouqlk6vwxt']"
2021-02-12 23:18:21+00:00,1360367670978375683,mohamedsala7_95,4,Mohamed Salah,"['raising', 'awarness', 'covid', '19', 'supporting', 'vaccine', 'saudi', 'arabia', 'hold', 'beer', 'httpstcocmaribu6md']"
2021-02-12 23:18:16+00:00,1360367648026972161,JHornberg,0,John Hornberg,"['taking', 'entirely', 'long', 'roll', 'covid', 'vaccine', 'nevada']"
2021-02-12 23:18:08+00:00,1360367614057406465,gamleboeger,0,Gert Pedersen,"['moe', 'half', 'american', 'dont', 'want', 'covid19', 'vaccine', 'survey', 'show', 'naturalnewscom20210207americansdontwantcovidvaccinehtml']"
2021-02-12 23:18:07+00:00,1360367612077764613,mom2aw,1,Fully Vaxxed 💉💪🏼,"['cvspharmacy', 'got', 'covid', 'vaccine', 'fauciouchie', 'today', 'location', 'plano', 'tx', 'great', 'job', 'organized', 'efficient']"
2021-02-12 23:18:05+00:00,1360367602644705281,Briarangeldog,0,M Skinner,"['unfair', 'governor', 'permit', 'business', 'jump', 'ahead', 'people', 'already', 'covid', 'vaccine', 'phase', '1b', 'tier', '2', 'waiting', 'list', 'week', 'give', 'appearance', 'favoritism', 'political', 'influence', 'money', 'unfair', 'shameful']"
2021-02-12 23:18:01+00:00,1360367587062915072,ListenHere12,1,EducatedWildChildGrownUp,"['thomaskaine5', 'extra', 'early', 'trying', 'get', 'covid19', 'vaccine', 'appointment', 'took', 'nap', 'time', 'although', 'seventh', 'try', 'didnt', 'get', 'appointment', 'understand', 'also', 'didnt', 'miss', 'anything', 'watching', 'trump', 'lawyer']"
2021-02-12 23:17:57+00:00,1360367568184295424,RyanTumilty,3,Ryan Tumilty,"['industry', 'expert', 'government', 'official', 'said', 'choice', 'vaccine', 'production', 'right', 'kind', 'plant', 'make', 'flu', 'vaccine', 'even', 'prepared', 'increase', 'production', 'pandemic', 'covid', 'flu']"
2021-02-12 23:17:54+00:00,1360367557962825729,MTorfan01,3,DaveXperience,"['citynews', 'citycristinah', 'hmmm', 'better', 'send', 'covid', 'vaccine', 'wouldnt', 'want', 'fun', 'interrupted']"
2021-02-12 23:17:54+00:00,1360367554863132672,aleksb0g0,0,Aleks Bogo 🧢,"['laurenboebert', 'got', 'vaccine', 'biden', 'literally', 'saved', 'america', 'covid']"
2021-02-12 23:17:48+00:00,1360367529609281543,Sam54542076,3,Littlerayofsunshine,"['illegal', 'migrant', 'getting', 'covid', 'jab', 'quarantine', 'hotel', 'heathrow', 'httpstco99id5d1aiz', 'via', 'mailonline', 'typical', 'illigal', 'immigrant', 'entitled', 'covid', 'vaccine', 'vulnerable', 'pritipatel', 'wrong', 'go', 'bad', 'worse']"
2021-02-12 23:17:31+00:00,1360367461917483008,43toeknee,1,ToeKnee Bologna,"['beardedstonerr', 'got', 'covid19', 'vaccine']"
2021-02-12 23:17:20+00:00,1360367414026919943,JimmyMendez0207,0,Jimmy PNWCule!!,"['o_aimee', 'tested', 'positive', 'covid19', 'symptom', 'much', 'vaccine', 'doesnt', 'surprise', 'pushed', 'dumb', 'vaccine', 'early']"
2021-02-12 23:17:18+00:00,1360367406519095300,Welshbeard,9,Glyn ap Myfyr,"['iranian', 'cleric', 'claim', 'covid19', 'vaccine', 'make', 'people', 'gay', 'confirm', 'david', 'become', 'extragay', 'since', 'receiving', 'httpstcoqyzt5haf4h', 'lgbt', 'homophobic', 'muslim']"
2021-02-12 23:17:15+00:00,1360367390744211457,Jazhdez22,10,Jaz,"['got', 'second', 'dose', 'covid', 'vaccine', 'yesterday', 'feel', 'like', 'got', 'hit', 'semi', 'truck', 'experiencing', 'symptom', 'would', 'meant', 'safer', 'future', 'everyone']"
2021-02-12 23:17:13+00:00,1360367385828618241,mrpeterivan,0,peter,"['covid', 'vaccine', 'developed', 'record', 'time', 'know', 'theyre', 'safe', 'httpstcomeofzhuaox']"
2021-02-12 23:17:11+00:00,1360367376903139330,carlito19051,0,Rainbow shades,"['70', 'percent', 'sailor', 'offered', 'covid19', 'vaccine', 'accepted', 'httpstco9d4fdxubfw', 'coronavirus', 'usatoday', 'covid19', 'coronavirusoutbreak', 'new', 'post', 'httpstcohc8vo3hn3b']"
2021-02-12 23:17:03+00:00,1360367342916575233,King_of_my_hill,0,Thomas Sun,"['zimbabwe', 'begin', 'covid', 'vaccination', 'next', 'week', 'well', 'done', 'beg', 'question', 'though', 'wheres', 'vaccine', 'scottmorrisonmp', 'suppose', 'first', 'line']"
2021-02-12 23:16:52+00:00,1360367295374053377,mistysaid,19,Misty,"['little', 'sister', 'got', '2nd', 'covid', 'vaccine', 'shot', 'today', 'thankful', 'worry', 'little', 'le', 'goodnews']"
2021-02-12 23:16:50+00:00,1360367289267326978,AbeSaffer,1,Abe Saffer,"['here', 'im', 'saying', 'cdc', 'say', 'able', 'send', 'kid', 'school', 'yes', 'fully', 'reopen', 'school', 'covid', 'running', 'rampant', 'area', 'wear', 'mask', 'socially', 'distance', 'get', 'vaccine', 'hopefully', 'soon', 'problem', 'solved', 'httpstcoa9qohtn3hv']"
2021-02-12 23:16:37+00:00,1360367232136732677,flurrysnows,0,MKEGirl,"['feeling', 'fortunate', '2nd', 'dose', 'received', 'today', 'guess', 'im', 'happy', 'report', 'immune', 'system', 'job', 'stopthespread', 'covidvaccine', 'httpstcoq9xuuq5t4h']"
2021-02-12 23:16:33+00:00,1360367215447531524,NicoleMWrites,1,Nicole M. Rice,"['past', '7', 'day', 'immediate', 'adult', 'family', 'except', 'couple', 'inlaws', 'received', 'covid', 'vaccine', 'pumped', 'thank', 'whitehouse', 'team', 'cranking', 'process', 'full', 'gear', 'httpstcopychzbeynj']"
2021-02-12 23:16:30+00:00,1360367204819103744,ThatKiDEazyE,0,Rafael de la Ghetto,"['even', 'going', 'front', 'covid', 'vaccine', 'got', 'wanting', 'sleep', 'whole', 'weekend', 'away']"
2021-02-12 23:16:18+00:00,1360367153178955776,ChessBray,0,David Bray,"['tallboyandy', 'alang_46', 'juliahb1', 'sincerely', 'believe', 'focused', 'protection', 'vaccine', 'provides', 'live', 'virus', 'number', 'year', 'dont', 'support', 'zero', 'covid', 'dont', 'support', 'opening', 'quickly', 'middle', 'way', 'certainly', 'lockdown']"
2021-02-12 23:16:12+00:00,1360367128029847559,clarescastle,1,Clarissa Reilly,"['alstewartobe', 'bbcfrediani', 'weve', 'switched', 'cnn', 'coverage', 'partisan', 'endured', 'bbc', 'infinitely', 'better', 'live', 'footage', 'senate', 'toecurling', 'embarrassing', 'side', 'view', 'think', 'whole', 'proceeding', 'error', 'time', 'hand', 'deck', 'managing', 'covid', 'vaccine', 'recovery']"
2021-02-12 23:16:11+00:00,1360367122933833735,Hdex5ptrump,0,Mean Old Lady,"['dont', 'really', 'think', 'anyone', 'care', 'got', 'first', 'vaccine', 'covid', 'today', 'httpstcooidhxmhfqu']"
2021-02-12 23:16:11+00:00,1360367122736680964,andypocock,0,Andy,"['area', 'winning', 'england', 'covid', 'vaccine', 'race', 'httpstcoe0oowhjfqi']"
2021-02-12 23:16:02+00:00,1360367084920664067,essen67350,0,3x vax'd essen67350 (RETURN TO NORMAL 2022) he/him,"['taking', '5', 'covid', 'vaccine', 'eventually', 'httpstcokmuw2sbnfj']"
2021-02-12 23:15:59+00:00,1360367072044269570,Florencemumflos,2,lilly Quinn Moore,"['waste', 'vaccine', 'rose', 'west', '67', 'given', 'covid', 'jab', 'ahead', 'prison', 'staff', 'httpstcovxghs5edva', 'via', 'mailonline']"
2021-02-12 23:15:55+00:00,1360367057892737028,LonnieGrosman,1,Lonnie Grosman,"['govparsonmo', 'parson', 'suck', 'politicized', 'vaccine', 'mo', 'worst', 'vaccination', 'rate', 'country', 'coronavirus', 'shot', 'resign', 'cdc', 'data', 'mo', 'rank', 'last', 'percentage', 'resident', 'received', 'first', 'dose', 'covid19', 'vaccine', 'institute', 'mask', 'mandate']"
2021-02-12 23:15:54+00:00,1360367053375381506,lopie303,13,Lopie,"['shot', '1', 'book', 'glad', 'listened', 'meganranney', 'rubin_allergy', 'even', 'many', 'past', 'allergic', 'reaction', 'randomness', 'great', 'covid', 'vaccine', 'reaction', 'yay', 'science', 'httpstcodaf6buxtdx']"
2021-02-12 23:15:50+00:00,1360367035725713409,Caeso_K,0,THEE Caeso,"['andyleeparker1', 'geoffrbennett', 'georebekah', 'nothing', 'u', 'national', 'plan', 'address', 'covid', 'first', 'time', 'biden', 'purchased', 'enough', 'vaccine', 'vaccinate', 'everyone', 'trump', 'declined', 'biden', 'put', 'together', 'task', 'force', 'led', 'doctor', 'scientist', 'instead', 'syncophants', 'biden', 'actually', 'attends', 'meeting']"
2021-02-12 23:15:50+00:00,1360367035046391814,LonnieGrosman,0,Lonnie Grosman,"['govparsonmo', 'parson', 'suck', 'politicized', 'vaccine', 'mo', 'worst', 'vaccination', 'rate', 'country', 'coronavirus', 'shot', 'resign', 'cdc', 'data', 'mo', 'rank', 'last', 'percentage', 'resident', 'received', 'first', 'dose', 'covid19', 'vaccine', 'institute', 'mask', 'mandate']"
2021-02-12 23:15:43+00:00,1360367004960452608,rachelwalexande,10,Rachel Alexander,"['hey', 'oregon', 'journalist', 'breakthrough', 'covid', 'case', 'reported', 'today', 'would', 'good', 'time', 'brush', '95', 'effective', 'vaccine', 'actually', 'mean', 'complicated', '5', 'ppl', 'vaccinated', 'still', 'get', 'covid', 'good', 'primer', 'httpstcounawfxyacc']"
2021-02-12 23:15:42+00:00,1360367000665657344,Henry86637838,1,HenryJaro,"['melodieinn7', 'speakerpelosi', 'care', 'origin', 'safety', 'ethic', 'covidvaccine', 'please', 'know', 'conceived', 'utmost', 'cruel', 'animal', 'torture', 'experiment', 'completely', 'unacceptable', 'civilised', 'humankind', 'perspective', 'severe', 'even', 'deadly', 'side', 'effect']"
2021-02-12 23:15:41+00:00,1360366996857229312,LonnieGrosman,0,Lonnie Grosman,"['govparsonmo', 'parson', 'suck', 'politicized', 'vaccine', 'mo', 'worst', 'vaccination', 'rate', 'country', 'coronavirus', 'shot', 'resign', 'cdc', 'data', 'mo', 'rank', 'last', 'percentage', 'resident', 'received', 'first', 'dose', 'covid19', 'vaccine', 'institute', 'mask', 'mandate']"
2021-02-12 23:15:34+00:00,1360366969904640010,LonnieGrosman,1,Lonnie Grosman,"['govparsonmo', 'bjc_healthcare', 'ssmhealthstl', 'mercysouthstl', 'stlukesstl', 'stlcountydoh', 'parson', 'suck', 'politicized', 'vaccine', 'mo', 'worst', 'vaccination', 'rate', 'country', 'coronavirus', 'shot', 'resign', 'cdc', 'data', 'mo', 'rank', 'last', 'percentage', 'resident', 'received', 'first', 'dose', 'covid19', 'vaccine', 'institute', 'mask', 'mandate']"
2021-02-12 23:15:31+00:00,1360366957782966276,D3Survival,0,D3 Survival,"['hawaii', 'receives', '87m', 'provide', 'covid19', 'vaccine', 'httpstcosrfqgssfu1']"
2021-02-12 23:15:29+00:00,1360366947670446081,skump,2,Shane Kump,"['mom', 'got', '2nd', 'covid', 'vaccine', 'today', 'never', 'relieved', 'life']"
2021-02-12 23:15:27+00:00,1360366939638480899,LonnieGrosman,0,Lonnie Grosman,"['govparsonmo', 'parson', 'suck', 'politicized', 'vaccine', 'mo', 'worst', 'vaccination', 'rate', 'country', 'coronavirus', 'shot', 'resign', 'cdc', 'data', 'mo', 'rank', 'last', 'percentage', 'resident', 'received', 'first', 'dose', 'covid19', 'vaccine', 'institute', 'mask', 'mandate']"
2021-02-12 23:15:26+00:00,1360366934873804800,_TraphouseTrav,1,Traphouse Trav,"['craziest', 'thing', 'heard', 'today', 'one', 'person', 'another', 'group', 'chat', 'im', 'youre', 'go', 'eat', 'as', 'wont', 'take', 'covid', 'vaccine']"
2021-02-12 23:15:25+00:00,1360366931459514368,stuntlaura,0,Laura Tomasiello Albert,"['brokengave7899', 'kevin_shipp', 'keep', 'mind', 'actually', 'polio', 'virus', 'vaccine', 'covid', 'virus', 'mrna', 'drug']"
2021-02-12 23:15:23+00:00,1360366920927768584,GlennHutton,0,❤️ #CanadianTruckers 🏴󠁧󠁢󠁥󠁮󠁧󠁿 🇬🇧 🇺🇸,"['banned', 'youtube', 'dr', 'simone', 'gold', 'share', 'truth', 'covid19', 'vaccine', 'httpstcodams5k1i8n']"
2021-02-12 23:15:19+00:00,1360366906927165441,LonnieGrosman,0,Lonnie Grosman,"['govparsonmo', 'parson', 'suck', 'politicized', 'vaccine', 'mo', 'worst', 'vaccination', 'rate', 'country', 'coronavirus', 'shot', 'resign', 'cdc', 'data', 'mo', 'rank', 'last', 'percentage', 'resident', 'received', 'first', 'dose', 'covid19', 'vaccine', 'institute', 'mask', 'mandate']"
2021-02-12 23:15:14+00:00,1360366886781915137,LonnieGrosman,1,Lonnie Grosman,"['govparsonmo', 'parson', 'suck', 'politicized', 'vaccine', 'mo', 'worst', 'vaccination', 'rate', 'country', 'coronavirus', 'shot', 'resign', 'cdc', 'data', 'mo', 'rank', 'last', 'percentage', 'resident', 'received', 'first', 'dose', 'covid19', 'vaccine', 'institute', 'mask', 'mandate']"
2021-02-12 23:15:08+00:00,1360366861553184770,jamiehansman,1,Jamie Hansman,"['even', 'american', 'life', 'largely', 'return', 'normal', 'year', 'covid19', 'vaccine', 'unlikely', 'economy', 'bounce', 'back', 'quickly', 'cnn', 'latest', 'httpstcorgnnrmxpum']"
2021-02-12 23:15:08+00:00,1360366859971944448,Choice_Support,1,Choice Support,"['encourage', 'confidence', 'covid19', 'vaccine', 'rigorously', 'tested', 'safe', 'effective', 'people', 'black', 'asian', 'community', 'le', 'likely', 'vaccinated', 'disproportionately', 'affected', 'covid', 'please', 'accept', 'vaccine', 'offered', 'httpstcoluqzgfjobx']"
2021-02-12 23:15:02+00:00,1360366835955363840,LonnieGrosman,0,Lonnie Grosman,"['govparsonmo', 'parson', 'suck', 'politicized', 'vaccine', 'mo', 'worst', 'vaccination', 'rate', 'country', 'coronavirus', 'shot', 'resign', 'cdc', 'data', 'mo', 'rank', 'last', 'percentage', 'resident', 'received', 'first', 'dose', 'covid19', 'vaccine', 'institute', 'mask', 'mandate']"
2021-02-12 23:15:00+00:00,1360366824542646273,hoelle55,1,April Green,"['governortomwolf', 'pahealthdept', 'wolf', 'one', 'worst', 'govenors', 'ever', 'stop', 'hiding', 'come', 'tv', 'let', 'u', 'know', 'going', 'covid', 'vaccine']"
2021-02-12 23:14:56+00:00,1360366807916363783,LonnieGrosman,0,Lonnie Grosman,"['govparsonmo', 'missouri_ng', 'healthylivingmo', 'mosema_', 'parson', 'suck', 'politicized', 'vaccine', 'mo', 'worst', 'vaccination', 'rate', 'country', 'coronavirus', 'shot', 'resign', 'cdc', 'data', 'mo', 'rank', 'last', 'percentage', 'resident', 'received', 'first', 'dose', 'covid19', 'vaccine', 'institute', 'mask', 'mandate']"
2021-02-12 23:14:53+00:00,1360366799229906945,malte_humpert,1,Malte Humpert,"['type', '1', 'diabetes', 'preexisting', 'condition', 'make', 'sense', 'covid', 'highriskca', 'vaccine', 'covidvaccine', 'httpstco1x5jrta5mv']"
2021-02-12 23:14:49+00:00,1360366778505904132,LonnieGrosman,0,Lonnie Grosman,"['healthylivingmo', 'govparsonmo', 'parson', 'suck', 'politicized', 'vaccine', 'mo', 'worst', 'vaccination', 'rate', 'country', 'coronavirus', 'shot', 'resign', 'cdc', 'data', 'mo', 'rank', 'last', 'percentage', 'resident', 'received', 'first', 'dose', 'covid19', 'vaccine', 'institute', 'mask', 'mandate']"
2021-02-12 23:14:44+00:00,1360366757865783300,opokus51,0,Stephen Opoku,"['walmart', 'walgreens', 'cv', 'offer', 'covid19', 'vaccine', 'httpstcoz7yg6ejla9', 'webmd']"
2021-02-12 23:14:42+00:00,1360366751771361283,markzitter,0,Mark Zitter,"['new', 'covid', 'vaccine', 'glad', 'plus', 'great', 'daily', 'update', 'guy', 'named', 'slavitt', 'healthpolicyvalentines']"
2021-02-12 23:14:42+00:00,1360366749800136705,LonnieGrosman,2,Lonnie Grosman,"['govparsonmo', 'missouri_ng', 'ulstl', 'parson', 'suck', 'politicized', 'vaccine', 'mo', 'worst', 'vaccination', 'rate', 'country', 'coronavirus', 'shot', 'resign', 'cdc', 'data', 'mo', 'rank', 'last', 'percentage', 'resident', 'received', 'first', 'dose', 'covid19', 'vaccine', 'institute', 'mask', 'mandate']"
2021-02-12 23:14:41+00:00,1360366747589705730,slowthsoph,1,soph,"['pfizer', 'vaccine', 'really', 'killed', 'arm', 'today', 'still', 'better', 'covid', 'though', 'get', 'thr', 'vaccine', 'offered']"
2021-02-12 23:14:32+00:00,1360366711036338178,drfarazmasood,3,Faraz Masood,"['covid', 'vaccine', 'doubter', 'denier', 'httpstcozkzheefl2i']"
2021-02-12 23:14:31+00:00,1360366706292588546,MsLaceyFrazier,10,Lacey Frazier,"['got', 'first', 'covid19', 'vaccine', 'dose', 'morning']"
2021-02-12 23:14:23+00:00,1360366670997557249,cctish,0,colleen tishlias,"['despite', 'safe', 'effective', 'vaccine', 'doctor', 'warn', 'covid', 'may', 'permanently', 'establish', 'cnbc', 'httpstco6kq2j1jiyp']"
2021-02-12 23:14:22+00:00,1360366667612749824,pagetsam,0,Sam,"['whatisl03139271', 'malscrimgeour', 'mark_profound', 'zoeharcombe', 'ballouxfrancois', 'u', 'vaccine', 'like', 'covid', 'one', 'wont', 'stop', 'people', 'like', 'dying', 'catch', 'wont', 'die', 'admit', 'surely', 'must', 'agree', 'u', 'le', 'virus', 'thrive']"
2021-02-12 23:14:21+00:00,1360366662935973890,jocelynapodaca,81,Jocelyn A. Schlossberg,"['grandma', 'wary', 'vaccine', 'said', 'e', 'para', 'mi', 'mi', 'dios', 'cuidara', 'sister', 'got', 'sick', 'ultimately', 'died', 'covid', 'nov', 'changed', 'mind', 'also', 'credit', 'univisionnews', 'positive', 'vaccination', 'programming', 'one', 'one', 'go', 'httpstcoxbmi5jtc0y']"
2021-02-12 23:14:17+00:00,1360366644955144205,TheBoroHoller,1,Murfreesboro Holler,"['tennessee', 'valley', 'healthcare', 'system', 'hosting', 'walkin', 'covid19', 'vaccine', 'clinic', 'detail', 'article', 'httpstcovf7tsu8l64']"
2021-02-12 23:14:11+00:00,1360366621655617538,CaisterClara,4,Clara,"['best', 'news', 'tonight', 'daughter', 'who', 't1d', 'given', 'date', 'first', 'covidvaccine', 'well', 'ahead', 'thought', 'shed', 'get', 'let', 'hope', 'rollout', 'continues', 'going', 'great', 'gun', 'protected', 'devastating', 'virus']"
2021-02-12 23:14:04+00:00,1360366592253513728,tsf1138,0,Tian SF,"['marketwatch', 'vaccine', 'weapon', 'terminate', 'covid', 'attack', 'loud', 'clear', 'existing', 'covid', 'restriction', 'continue', 'temporary', 'measure', 'contain', 'terminate', 'covid']"
2021-02-12 23:14:04+00:00,1360366590638841860,BrilLiving,1,BRIL,"['call', 'clarity', 'thousand', 'disabled', 'people', 'risk', 'covid', 'infection', 'left', 'vaccine', 'priority', 'list', 'jcvi', 'httpstcozgsvc780om']"
2021-02-12 23:13:44+00:00,1360366505909772292,BostonGlobe,5,The Boston Globe,"['ri', 'launch', 'staterun', 'covid19', 'vaccine', 'portal', 'hotline', 'feb', '17', 'httpstcoxubyeehphm']"
2021-02-12 23:13:42+00:00,1360366499056214020,haleemak_,3,Haleema Khan,"['number', 'one', 'would', 'know', 'care', 'farmer', 'india', 'protesting', 'month', 'number', 'two', 'developing', 'country', 'wouldnt', 'willingly', 'put', 'citizen', 'used', 'guinea', 'pig', 'example', 'largescale', 'covid19', 'vaccine', 'trial', 'please', 'stfu']"
2021-02-12 23:13:39+00:00,1360366488280965120,KOrendor,11,Kim Orendor,"['got', 'first', 'covid', 'vaccine', 'shot', 'today', 'cal', 'expo', 'httpstcocbmwhz4rxy']"
2021-02-12 23:13:32+00:00,1360366458396696578,carrie_byington,1,"Carrie Byington, MD, FAAP, FIDSA😷💉","['recommended', 'adult', 'immunization', 'schedule', 'united', 'state', '2021', 'annals', 'internal', 'medicine', '2021', 'adult', 'immunization', 'schedule', 'including', 'covidvaccine', 'available', 'httpstcowsxmj8ww0b', 'summarizes', 'acip', 'recommendation', 'httpstcozxf8esnumi']"
2021-02-12 23:13:30+00:00,1360366450976849920,ActivistBowen2,0,ActivistBowen: FULLY VAXXED + BOOSTED!,"['1', 'reinforcing', 'people', 'idea', 'take', 'vaccine', 'variant', 'coveredwell', 'variant', 'keep', 'popping', 'february', '13', '2021', '126', 'hkt', 'coronavirusvaccine', 'variantsofconcern', 'coronavaccine', 'covidvaccines', 'covidvaccine']"
2021-02-12 23:13:25+00:00,1360366427920871425,joeydesniper,0,Joseph Upah,"['many', 'medical', 'professional', 'made', 'clear', 'evidence', 'vaccine', 'stop', 'spread', 'covid', 'took', 'vaccine', 'still', 'covid', 'vaccine', 'please', 'aproko_doctor', 'httpstcohzlcrzhh6r']"
2021-02-12 23:13:25+00:00,1360366427182628865,JamieKettlewell,0,ᒧᗅᎷ𐌠ⴹ ᏦⴹꓔꓔᒪⴹⰞⴹᒪᒪ,"['zeaengrygerman', 'skynews', 'give', 'random', 'number', 'generator', 'there', 'reasonable', 'possibility', 'pandemic', 'kill', 'loved', 'one', 'currently', 'proven', 'long', 'term', 'adverse', 'effect', 'vaccine', 'many', 'long', 'term', 'proven', 'adverse', 'effect', 'people', 'get', 'covid19']"
2021-02-12 23:13:24+00:00,1360366425810952192,yemi_bash,0,OTUNBA BOBBY,"['pfizers', 'valentine', 'advert', 'covid', 'vaccine', 'rubbish']"
2021-02-12 23:13:23+00:00,1360366420413005827,kidneydoc101,3,Liz Lightstone 💙,"['nick_inston', 'claraday13', 'nhsbsolccg', 'uhbtrust', 'dspcx', 'neillduncan3', 'im', 'proud', 'kidney', 'community', 'en', 'masse', 'everywhere', 'fight', 'patient', 'amp', 'find', 'solution', 'must', '100', 'kidney', 'staff', 'whove', 'trained', 'give', 'covidvaccine', 'ensure', 'incentre', 'dialysis', 'patient', 'protected', 'thats', 'celebrated']"
